"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"204419_x_at",-1.71771156016063,2.58399147741322,-13.6367616759688,3.75287481390666e-26,9.24272209235796e-24,48.9244895823125
"239942_at",-2.00110719589988,2.70089852138017,-13.6265255064677,3.96527659620239e-26,9.72204026445587e-24,48.8700297413462
"204018_x_at",-4.99222704308201,4.90693123319835,-13.5885077470154,4.86530198205607e-26,1.18754636548623e-23,48.6676798429904
"221163_s_at",-1.58500795722172,2.85585172767769,-13.5848595116781,4.96178073277873e-26,1.20571271806523e-23,48.6482552470758
"201035_s_at",-2.65132053693495,5.84475851175207,-13.5705824537799,5.35815341281401e-26,1.29627007896286e-23,48.5722273011616
"212701_at",-3.54855253969683,4.15311221392562,-13.5554009091268,5.814545733811e-26,1.40027432640582e-23,48.4913628458368
"217414_x_at",-4.92837847081504,4.57622692601653,-13.5546127013249,5.83927839818065e-26,1.40027432640582e-23,48.487163898919
"238151_at",-2.82881296707692,3.4782201784876,-13.5447347694724,6.15832797200909e-26,1.46635147187299e-23,48.4345374211357
"225846_at",4.89483432411709,8.48336147657851,13.5444293924636,6.16846526805281e-26,1.46635147187299e-23,48.4329103315853
"203414_at",-4.16980322410012,7.977330384,-13.5328273911491,6.56625977626258e-26,1.55415694055046e-23,48.3710871956767
"237390_at",-3.36947369317591,2.81622164391736,-13.5239789106427,6.88685621652003e-26,1.62301234326824e-23,48.3239286350302
"205204_at",-3.60556467251357,5.59540999565289,-13.517008753475,7.15041588374359e-26,1.67789265426473e-23,48.286775855719
"225977_at",-2.09698873157183,2.73608839920661,-13.4967935196346,7.97343808477195e-26,1.86302447557652e-23,48.178999129576
"206100_at",-4.60308258642534,4.20423983908264,-13.4914146420595,8.20800519874526e-26,1.9096709967719e-23,48.1503158110891
"244803_at",2.73021834570532,6.58506547385124,13.4654907527505,9.43932243434099e-26,2.18684302583726e-23,48.0120390059961
"202886_s_at",-3.41714019261765,4.14018688314876,-13.4609086640615,9.6754865216356e-26,2.23209799818745e-23,47.987592267161
"210746_s_at",-1.68696821459672,2.5651796351405,-13.449786019784,1.02737048166318e-25,2.36014626407287e-23,47.9282422258025
"205295_at",-2.87723213722907,3.26423336907438,-13.4454557547688,1.05165130771362e-25,2.40581737444528e-23,47.9051331805413
"221697_at",-2.00076306470984,2.68424735367769,-13.4400819935888,1.0825851208616e-25,2.46626422846283e-23,47.8764531188148
"1560698_a_at",-3.04599318261256,2.96817191814876,-13.4390846857876,1.08842568740395e-25,2.46928109787596e-23,47.8711301568361
"203859_s_at",-2.17441618675113,5.07337293635537,-13.4191203382874,1.21222631869382e-25,2.7336074096607e-23,47.764555758418
"213895_at",-3.45099234039084,3.27490556395868,-13.4187065160957,1.21493662651587e-25,2.7336074096607e-23,47.762346314519
"231698_at",-2.39443537032296,2.8613573571405,-13.4168362870935,1.2272615968779e-25,2.75002163152866e-23,47.7523607647541
"243703_x_at",-1.76921435796832,2.68662314187603,-13.4127977119824,1.25430560180295e-25,2.79914933790107e-23,47.7307969288681
"213593_s_at",2.6268890437155,8.41232128128099,13.409209916331,1.27883194764097e-25,2.84228198118984e-23,47.7116388394507
"223620_at",-4.12828774796041,3.74471949452893,-13.3852846482534,1.45515251489245e-25,3.21959563575107e-23,47.5838546391315
"219737_s_at",-3.69608895352206,4.906187981,-13.3846212468881,1.46037442645865e-25,3.21959563575107e-23,47.580310733511
"214449_s_at",-2.7935932278535,4.21069839876859,-13.3482838481415,1.77705734725241e-25,3.90203254863555e-23,47.3861383375744
"235978_at",-7.63872299110464,5.0562229981157,-13.3420419402775,1.83801056445901e-25,4.01972910447186e-23,47.3527728435416
"213706_at",-6.06034935549774,5.59134698506612,-13.3336224669876,1.923563028563e-25,4.1900720552463e-23,47.3077621861393
"32625_at",-3.48945429444513,4.19455870733884,-13.325688269125,2.00783654473339e-25,4.34768863765361e-23,47.2653403594631
"1559965_at",-1.16864815708484,2.50782280027273,-13.3253211037351,2.01182482912915e-25,4.34768863765361e-23,47.2633771058323
"211432_s_at",-2.89699869753055,4.34629058899174,-13.3232983937325,2.03393911082135e-25,4.37817405055737e-23,47.2525613607186
"227554_at",-2.86605185018891,4.21657647039669,-13.299873428151,2.30851460426666e-25,4.94972690150115e-23,47.1272794554207
"235051_at",-2.38426167556787,4.19290805805785,-13.2893435971066,2.44376730333842e-25,5.20717758606807e-23,47.0709486581317
"235279_at",-1.64017254588292,4.90742369765289,-13.2890511242696,2.44763537196067e-25,5.20717758606807e-23,47.069383902218
"214889_at",-3.18799958389084,3.15371041691736,-13.2560970894509,2.92522010580871e-25,6.19908563120509e-23,46.8930314371679
"203434_s_at",-4.43200315104129,4.17427458726446,-13.2372410363166,3.23944255556665e-25,6.8384757423014e-23,46.7920835614292
"214293_at",-2.60147211616233,5.88435839421488,-13.223530868199,3.48896833074614e-25,7.33689782629021e-23,46.7186664145967
"235316_at",-3.46851568324095,3.16988530807438,-13.2063974649037,3.82806739853877e-25,8.01914118831829e-23,46.6268964722793
"201418_s_at",2.91226439926301,7.8788104871405,13.1919094075543,4.1404791107485e-25,8.64048455649521e-23,46.5492769121537
"209458_x_at",-5.33951048187726,5.19949042485124,-13.1886737378564,4.2136726840553e-25,8.75979292778417e-23,46.5319395348315
"226129_at",3.95110913180374,8.10817728338843,13.1788168761657,4.44473708723545e-25,9.20515152441661e-23,46.479119248113
"227503_at",-2.53605851990894,3.07566184432231,-13.1656495073619,4.77335306371438e-25,9.84841806636164e-23,46.4085466210782
"203296_s_at",-4.63542146187896,3.79254553258678,-13.1319559186016,5.72951740149627e-25,1.17767430047672e-22,46.2278971441105
"213668_s_at",3.47307554227432,8.4162746443719,13.0879953530721,7.27165010503259e-25,1.48905419285639e-22,45.9920652893608
"227791_at",-2.53909373521267,4.36462062452066,-13.0840274591168,7.42984025167258e-25,1.51577058119477e-22,45.9707715433562
"204154_at",-5.81604166050057,4.45912308509917,-13.0773275061663,7.70482241898234e-25,1.56602663850505e-22,45.9348133732683
"219140_s_at",-7.07585964534163,4.92768187250413,-13.074236113489,7.83511853988565e-25,1.58661150432684e-22,45.9182209050181
"232710_at",2.98794642734276,6.63731204036364,13.0533273910095,8.77631750648687e-25,1.77064634563531e-22,45.8059777062111
"232341_x_at",-1.58821432507127,3.16640557643802,-13.0427154752162,9.29656530449713e-25,1.86871216185066e-22,45.7489973192438
"220437_at",-2.62912342822285,2.7572034328843,-13.0410403404064,9.38146860716466e-25,1.87887104797336e-22,45.7400019325507
"1554514_at",-1.89547753551188,2.61641648179339,-13.0145505497447,1.08322784447253e-24,2.16151395607795e-22,45.597724369035
"228495_at",-2.47470826194683,5.71498227702479,-13.0059199033092,1.13519726504032e-24,2.25697856240289e-22,45.5513572330985
"222049_s_at",-1.57997123597002,2.57028307781818,-13.0034168273112,1.15073197174926e-24,2.27957502012286e-22,45.5379086848131
"229487_at",-4.51688772625396,5.66068043316529,-12.9691533200073,1.38610524570921e-24,2.73593156350727e-22,45.3537694682518
"1558212_at",-2.15254589751301,2.65420270044628,-12.9632818725409,1.43103359708618e-24,2.81445186765061e-22,45.3222061604905
"236132_at",-1.60914011346719,3.17027021242975,-12.9324487136209,1.69207125928535e-24,3.3159138387608e-22,45.1564129297934
"215436_at",-2.1343451581086,2.80319627064463,-12.9061663814989,1.95196138558283e-24,3.81155316988361e-22,45.0150339636525
"232267_at",-1.82321945696267,2.63238108483471,-12.8933389587083,2.09297840919478e-24,4.07236991184074e-22,44.9460136070931
"223828_s_at",-4.79456115238348,4.1295452282314,-12.8912415483921,2.11698867676692e-24,4.10448070575289e-22,44.9347269436765
"229086_at",-3.46752398331165,4.35474728943802,-12.8708966659927,2.36470778170373e-24,4.56856529910429e-22,44.8252295414182
"227704_at",-1.78999237444287,3.04426115103306,-12.8513995545685,2.62933555854342e-24,5.06193386138597e-22,44.7202665300936
"225926_at",-3.12240832194457,4.01550703089256,-12.846771860825,2.69638718796464e-24,5.17280594743743e-22,44.6953492117829
"235593_at",-2.68592502771776,3.66467673463636,-12.8373071534592,2.83890905569038e-24,5.42013635270787e-22,44.6443826897846
"228770_at",-3.71958023728959,4.15228385294215,-12.836904445113,2.84513787512969e-24,5.42013635270787e-22,44.6422140012927
"229404_at",-3.69071022230825,4.18258969858678,-12.8229222121542,3.07011529528312e-24,5.82842200588904e-22,44.5669088219398
"222571_at",-1.18060915533541,2.71392316838017,-12.8203902672147,3.11272227600571e-24,5.88453758214652e-22,44.5532708303358
"1554485_s_at",-4.64393934527828,4.2232283243719,-12.8198906410257,3.12119963204845e-24,5.88453758214652e-22,44.5505796046373
"215119_at",-2.20851108595192,2.69363735254545,-12.8075240180095,3.33856709022586e-24,6.26151828434961e-22,44.4839613615827
"219789_at",-3.67190963833088,3.66920774838017,-12.8072222194975,3.34405731875644e-24,6.26151828434961e-22,44.4823354548104
"235642_at",-2.82464533255373,2.75649271887603,-12.7908885344521,3.65509777674137e-24,6.82056214823666e-22,44.3943298226113
"1554371_at",-2.03545191389932,2.66561501780992,-12.7858970810597,3.75581532129911e-24,6.98466675823227e-22,44.3674321723992
"1562102_at",-1.88090315860973,2.61979740355372,-12.7307067909438,5.07322937036359e-24,9.40267172286878e-22,44.069909179332
"227530_at",-4.21771599934389,5.57144683186777,-12.7197368366698,5.38580123579963e-24,9.94826630295083e-22,44.0107464266432
"243278_at",-2.52212539645418,3.0271022498595,-12.7177148686582,5.44548668542096e-24,1.00246459436159e-21,43.9998407160209
"211699_x_at",-4.99188647317704,5.45379795238017,-12.7137692230858,5.56387207657765e-24,1.02082116035867e-21,43.9785586238496
"235471_at",-2.17126169781052,3.84286735522314,-12.7072177497475,5.76616822425786e-24,1.05439882160969e-21,43.9432188061005
"209789_at",-1.76003236837274,2.60730527840496,-12.687548914201,6.41888474045901e-24,1.16984174394866e-21,43.8371039199755
"1568779_a_at",-1.60035398811821,2.84892121182645,-12.6559824115212,7.62477649212119e-24,1.38499885284627e-21,43.6667452070971
"1553102_a_at",-3.59987550456957,3.45798755542149,-12.6518489308174,7.79865511785207e-24,1.41189228002835e-21,43.644432578363
"225420_at",-5.10151495688179,5.98219673227273,-12.6468606721148,8.01379114036204e-24,1.4460529062683e-21,43.6175043103192
"220141_at",-1.93715114179581,3.76249379375207,-12.6427773242767,8.19432005913203e-24,1.47376463563501e-21,43.5954598091444
"230351_at",-3.524281995694,3.5530961721405,-12.6407406215061,8.28588261225424e-24,1.48534633385246e-21,43.5844639790676
"227086_at",-1.52055747926074,6.83993715533884,-12.6383525904793,8.39454641501143e-24,1.49990792562337e-21,43.5715710313553
"228875_at",-2.60414470354072,4.25585484249587,-12.6370886630822,8.4526363922304e-24,1.50536773532637e-21,43.5647469500922
"213247_at",-3.60213015147115,4.99096127597521,-12.6291992112676,8.82445232043471e-24,1.56648354097327e-21,43.5221485363759
"219398_at",-6.16654777794288,6.16295721978512,-12.6285971239951,8.85349193498838e-24,1.56655233509867e-21,43.5188974479924
"207583_at",-1.81287814823756,2.57701546971074,-12.6264001012113,8.96027256051716e-24,1.58033194272992e-21,43.507033987959
"229309_at",-4.65144813438744,3.88161404328099,-12.6036952514452,1.01423011523798e-23,1.78305567686934e-21,43.3844138630718
"241114_s_at",-2.44113678644683,3.29523636294215,-12.5902284167742,1.09159785029092e-23,1.91292027130307e-21,43.3116686486982
"219569_s_at",-2.95371563746154,4.39022620316529,-12.5825481549403,1.1383420076942e-23,1.98846163804091e-21,43.2701760573316
"226834_at",-4.06860354857806,6.04414296564463,-12.5716941555705,1.20784358505717e-23,2.10314802589174e-21,43.211530805924
"213515_x_at",-2.73313762982749,2.80947584173554,-12.5564477205,1.31271343346752e-23,2.27849545951862e-21,43.1291398843952
"225655_at",3.57993633901188,6.88578658138843,12.5543252422968,1.32801879992462e-23,2.29776670524932e-21,43.1176689355569
"1557938_s_at",-1.98778816594288,3.78768136590083,-12.5522503825905,1.34315363537283e-23,2.31662224018958e-21,43.1064550609453
"211673_s_at",-2.14613402045588,4.75163159580165,-12.5403940127923,1.43301498836225e-23,2.46383944933039e-21,43.042370319565
"202920_at",-3.34337644422342,3.91123398770248,-12.5355309812237,1.47159288852696e-23,2.52223640063359e-21,43.01608259492
"238835_at",-1.72147532546437,3.21399082587603,-12.5341155201603,1.48301591427439e-23,2.53387172227976e-21,43.0084308595648
"206701_x_at",-2.02371891488518,2.71038779571074,-12.5076797142744,1.71345990450841e-23,2.91848661305287e-21,42.8655001165631
"1553961_s_at",-2.14546857041572,4.59566515827273,-12.4980748688562,1.80579943942736e-23,3.0662137997109e-21,42.8135585649338
"239071_at",2.25528279775566,6.82409376972727,12.4932128604798,1.85442669730438e-23,3.13903342647421e-21,42.7872633508507
"205168_at",-3.41131990761482,4.8728191785124,-12.4587436834479,2.23893681506151e-23,3.7782058754163e-21,42.6008013671056
"1564475_s_at",-1.48438847479186,2.6947087342562,-12.4563289299007,2.26869346952015e-23,3.81664047526197e-21,42.5877359334846
"208794_s_at",2.01394540425227,10.0123397499256,12.4478127704633,2.37683598595688e-23,3.98630391203044e-21,42.5416549484554
"218865_at",-3.89602110167817,5.52239503561157,-12.4405242013639,2.47348322095053e-23,4.13570933044252e-21,42.5022129326763
"242582_at",-1.01983489114876,2.47773868009917,-12.4393252461476,2.4897544877533e-23,4.15022337249731e-21,42.4957244881391
"241809_at",-1.52508681542421,2.63262670319008,-12.4300802362619,2.61887626647687e-23,4.35219026959339e-21,42.4456898752092
"215617_at",-1.73112222218665,2.57915290433884,-12.4251336686863,2.69069725952717e-23,4.45799614135296e-21,42.4189165871044
"240478_at",2.90904864284503,7.08438435044628,12.4234374069662,2.7157776453855e-23,4.48595597466622e-21,42.4097352321187
"201286_at",4.63728752622794,7.15104552678512,12.4197362700932,2.77131766713895e-23,4.55390742278116e-21,42.3897014860117
"230887_at",-0.970256421726247,2.51378914496694,-12.4195875353552,2.77357324515067e-23,4.55390742278116e-21,42.3888963879738
"236038_at",-3.75433947533597,3.64601171061983,-12.4174215162232,2.80663038357336e-23,4.58574978192489e-21,42.37717162014
"211745_x_at",-5.35023407443382,5.91813257267769,-12.4172189813576,2.80974152161836e-23,4.58574978192489e-21,42.3760752744961
"201988_s_at",-1.70473902916968,3.31173941887603,-12.4055759421645,2.9945231329627e-23,4.87278429448617e-21,42.3130459465914
"219230_at",-4.85243458201414,3.89188989161157,-12.4040894614772,3.01897473396783e-23,4.89799535844781e-21,42.3049983307889
"211922_s_at",-3.33349080028959,6.17831345745455,-12.3990487101948,3.1033909310389e-23,5.0200561880045e-21,42.2777073642281
"223859_at",-1.85852155599604,2.63888849907438,-12.3897696269562,3.26501851928725e-23,5.26592588619559e-21,42.2274658136069
"204389_at",-3.97647795386482,4.70957437139669,-12.3797674854713,3.44870025758716e-23,5.5458143112817e-21,42.1733035296877
"1556427_s_at",-4.15181675139083,3.88575116073554,-12.374529091412,3.5489948487832e-23,5.69036050900943e-21,42.1449349001736
"1554483_at",-1.07488241608371,2.47137144106612,-12.3731845329242,3.57520583676457e-23,5.71562512061705e-21,42.1376531548406
"222351_at",-3.98420544327263,7.98409270402479,-12.3632329193653,3.77533073618418e-23,6.01796524783877e-21,42.0837547418632
"204134_at",-1.75614454163518,3.06971160619835,-12.3617498599609,3.80610091281586e-23,6.04937695954091e-21,42.075721922983
"204042_at",-3.59493657275396,4.55177327131405,-12.357912045559,3.88689855501865e-23,6.15988923175782e-21,42.0549342486572
"203228_at",3.83643850025735,8.1070379121405,12.342658412453,4.22538676888489e-23,6.6769659418723e-21,41.9723038308096
"221067_s_at",-1.9968053369112,2.84280895854545,-12.331509885677,4.49132170080213e-23,7.07674391905926e-21,41.9119026206787
"214846_s_at",-1.60774091171833,2.61136704417355,-12.3247929443998,4.65957651520054e-23,7.32075706806292e-21,41.8755076745433
"209841_s_at",-3.84001228942534,4.44290040553719,-12.3116244332775,5.00798775969974e-23,7.84560833127747e-21,41.804148142393
"224458_at",-1.5053291833586,2.64749047118182,-12.2979116599434,5.39857316097067e-23,8.43334250217348e-21,41.7298287527596
"1555578_at",-1.67682315411765,2.87069086413223,-12.2882078579022,5.69327575813809e-23,8.86837185402279e-21,41.6772304184048
"221928_at",-3.94102446460407,6.4345198628595,-12.285856082504,5.76709265416915e-23,8.95783496780393e-21,41.6644820919304
"238549_at",2.46163640186312,7.58010665957025,12.2753830335891,6.10763708925706e-23,9.45991665311983e-21,41.6077068028289
"208609_s_at",-2.02204379598133,3.72123040333058,-12.2635888036194,6.51532260058923e-23,1.00628605420118e-20,41.5437619284967
"212224_at",-4.18623409429185,4.57182916664463,-12.2579623657874,6.71930609067376e-23,1.03486777607771e-20,41.5132542949271
"241929_at",-2.68362339123303,2.875989466,-12.2368962742985,7.54152944886327e-23,1.15823910847359e-20,41.3990143325362
"213720_s_at",2.0450891709095,8.7527846538843,12.2186709463992,8.33378483877005e-23,1.27632965282844e-20,41.3001600121852
"203649_s_at",-2.94391416863745,5.08331329176859,-12.2134760655352,8.57451204977653e-23,1.30952917966908e-20,41.2719796326476
"1561539_at",-1.26126210809163,3.43206128903306,-12.1947878514404,9.49958289358941e-23,1.44676795183009e-20,41.1705906977698
"217232_x_at",-5.83178713907466,5.62647521055372,-12.1938917863969,9.54636862546942e-23,1.44985473499317e-20,41.1657288167659
